label,text
smish,আপনার ইমেইল বাক্সটি পূর্ণ। ক্লিয়ার করতে এখানে ক্লিক করুন: [emailclean.com/ClearBD]
normal,"শুভ রাত্রি, ভালো থেকো!"
promo,"১০০৳ ক্যাশব্যাকে ৩১জিবি+৪৫০মি.@৩৯৯৳,৩০দিন, নিয়ে নাও: cutt.ly/2wQlYv6U"
promo,"ক্যাশব্যাকে সেঞ্চুরি ৳১০০! ৫৫জিবি @৳৩৯৮,৩০দিন: cutt.ly/hwltB5hC"
smish,"আড়ং দিচ্ছে ঈদ উপলক্ষে বিশাল অফার ক্লিক করুন 
https://jycmyfyxx.toeverge.top/7e3ackVlQwlzSkV6BEIDeH9QD39bByUBDk9vJ289FAZZUFJNZBYCASsVPDQ4UiQAAy1cIzJSGkRyNSF_ClxRVnIhWwsR&p=rqrrms&_mi1711019676868"
normal,০১৯৭২৭৭১৭১৪ আমার এই নাম্বারে টাকা পাঠা
promo,"পূর্বাচল ৩০নং সেক্টর সংলগ্ন ভরাট চলমান প্লট! কাঠা ১.৬লক্ষ
01894841736"
promo,"৮জিবি(বোনাসসহ) ১২৩টাকা ১৫দিন।ডায়াল *১২১*৫৫৪৮#, mygp.li/mo"
promo,"ফুলঅন ইন্টারনেটিংয়ে পকেট সেভিং,নাও ২জিবি@৳৬৯,৭ দিন- cutt.ly/CwUPKGTR"
normal,০১৯২৭২৮৩৯৮৭ এই নাম্বারে রকেটে টাকা পাঠান।
smish,"ইউরোপীয় চ্যাম্পিয়নশিপে বাজি ধরুন এবং ৫,০০০ টাকা ক্যাশব্যাক জিতুন। শুরু করুন: super1000.info/docs"
smish,নগদ অ্যাকাউন্ট ব্লক হয়েছে। পুনরায় চালু করতে কল করুন: +8801716566678
smish,দারুণ খবর! আমাদের ভ্রমণ প্যাকেজে ৭০% ডিসকাউন্ট! দ্রুত বুকিং করুন এই নম্বরে :01317235293
promo,"৩৫জিবি+৮০০মিনিট-৬০০টাকা-৩০দিন(বোনাসসহ), নিতে *১২১*৫২৬২# বা mygp.li/a8"
normal,এই যা আমি যে অনেক সময় পেলাম সেটি হল সমাধান এবং মূল্য হল একটি মহান এবং একটি জনপ্রি
smish,"❤️কেউ যদি অনলাইনে কাজ করতে চান এড ফি ছাড়া তাহলে ইনবক্স করুন যতটুকু পাড়ি সাহায্য করমু ইনশাআল্লাহ 🫶🫶🫶

📣💁‍♂️ দিন বদলাচ্ছে নেটওয়ার্ক মার্কেটারদের। 🧑‍💻

❤️‍🔥 এখন বিশ্বে প্রায় ৩২ লক্ষ তরুণ তরুণী   নেটওয়ার্ক মার্কেটিং নিয়ে কাজ করছেন। ঘরে বসেই আয় করেন ডলার। অন্যদেরও সুযোগ করে দিচ্ছেন। 🥀  ইনশাল্লাহ আপনারাও ইনকাম পাবেন  🥀 😊
Free income site link- 
https://www.highcpmgate.com/muigh4ey03?key=beb861fae1d527a916402431ed1e7eb8"
promo,"১৮০৳ ক্যাশব্যাকে সেরা অফার ৬১জিবি+১০০০মি@ ৳৭১৯,৩০দিন: cutt.ly/wwE5YMXC"
promo,"প্রো-লেভেল ইন্টারনেটিংয়ে পকেট সেভিং- ৩জিবি@৳৯৮,৭ দিন cutt.ly/9wEyjoLc"
smish,"https://t.me/DailyEarn_Money_bot?start=r08368814246
উপরে দেওয়া লিং এ ক্লিক করে ডেলি ২০০ থেকে ৩০০ টাকা ইনকাম করতে চাইলে এখনি ক্লিক করুন"
smish,আপনার বিদ্যুৎ বিল পরিশোধ না হওয়ায় সংযোগ কেটে দেয়া হবে। কল করুন +8801912233445
smish,আপনার ব্যাংক অ্যাকাউন্টের নোটিফিকেশন পাওয়া যাচ্ছে না। দয়া করে এখানে ক্লিক করুন: http://bit.ly/UpdateNotify
normal,আশা করি তোমার দিনটি ভালো কাটুক!
smish,আমাদের কোম্পানির জন্য কাজ করুন। আপনার মোবাইল/কম্পিউটার দিয়ে অনলাইনে বসে আয় করুন। যোগাযোগের নম্বর: 01720577099
normal,আশা করি তোমার সমস্ত ইচ্ছা পূরণ হোক!
normal," আসক্তের মতো ভালবাসবেন না, ধ্বংসাত্মকভাবে কাউকে ঘৃণা করবেন না। - [উমার ইবনুল খাত্তাব ( রাঃ)]"
smish,একটি Samsung Galaxy ফোন জেতার সুযোগ! এই বার্তায় 'GALAXY' উত্তর দিন।
normal,আজ কেমন লাগছে তোমাকে? ঠিক আছি। আপনার কেমন লাগছে?
smish,আপনি একটি জরুরি বার্তা পেয়েছেন। এটি দেখতে এখানে ক্লিক করুন: [urgentmsg.net/MessageBD]
promo,"প্রো-লেভেল আড্ডা+ইন্টারনেটিং-১০জিবি+২৫০মি@২৫৮৳,৩০দিন cutt.ly/wwCctHGF"
smish,আপনি একটি ফ্রি গিফট কার্ড জিতেছেন! এখানে ক্লিক করে সংগ্রহ করুন: [giftcardfree.com/CollectBD]
smish,আপনার ইমেল ঠিকানাটি যাচাই করতে এখানে ক্লিক করুন: [secureemail.com/VerifyBD]
promo,ঈদ কেনাকাটায় ডায়মন্ড গহনায় ২৫% ছাড় চাঁদরাত পর্যন্ত। ফোন: ০১৭১৩১৯৯২৭০
promo,বিশেষ অফার: সব বাচ্চাদের পোশাকে ২০% ডিসকাউন্ট।
promo,আপনার ফেভারিট ব্র্যান্ডের উপর ৩০% পর্যন্ত ছাড়! অফার সীমিত সময়ের জন্য।
normal,শুভ নববর্ষ!
smish,নগদ অ্যাকাউন্ট ব্লক হয়েছে। পুনরায় চালু করতে এখানে ক্লিক করুন: https://t.me/NagadActivateBot2
normal,"কি খবর, হ্যালো?"
smish,"ভালোভাবে চেষ্টা করলে মাসে ৩০-৬০ হাজার টাকা ইনকাম করতে পারবেন ...!🥰কাজ করতে না চাইলে ও একবার আমাদের online class টা করুন, আসা করি ভালো লাগবে।
শুধু telegram id লাগবে।"
promo,"৫জিবি+১৫০মিনিট ১৩০টাকা (৩০দিন),ডায়াল *১২১*৫২০৫# বা https://mygp.li/a0"
promo,"“পাসপোর্ট ও ভিসা সংক্রান্ত তথ্য পেতে পাসপোর্ট বাতায়নে দেশ থেকে ১৬৪৪৫ নম্বরে ও বিদেশ থেকে ০৯৬৬৬৭১৬৪৪৫ নম্বরে ফোন করুন। 
পাসপোর্ট ও ভিসা পেতে সরকার কর্তৃক নির্ধারিত ফি ব্যতীত কোন অর্থ লেনদেন করবেন না।”"
smish,অ্যাপল আইফোন ১৫ জিতেছেন! ডেলিভারি নিশ্চিত করতে কল করুন: +8801811011123
